user_id,session_id,timestamp,event_type,product_id,device_type,referral_source
user_153,3fe962b4-1b5c-4ada-b2a5-90c030c7a372,2025-05-29T09:08:43.618199,purchase,prod_55,tablet,ad
user_96,c5f78a11-8641-4196-bfb9-da5f306913fa,2025-04-27T15:38:50.678504,purchase,prod_71,mobile,email
user_53,083db2a4-69a4-493a-af9d-e5b224ffe129,2025-03-24T15:06:58.502570,remove_from_cart,prod_23,mobile,ad
user_189,c3c7d124-c77c-4857-a14f-b2cffd24c8c2,2025-06-10T12:45:59.376010,remove_from_cart,prod_81,tablet,email
user_174,d61f8c8c-c5ea-4783-ad09-73a50abcca05,2025-06-25T02:59:15.880872,purchase,prod_12,desktop,social
user_110,b99d04e8-346d-4641-b0c9-dd19b90d884b,2025-06-06T22:36:30.730156,remove_from_cart,prod_11,mobile,email
user_60,329fee76-0969-411a-99db-bc2dfab481cb,2025-03-11T18:34:59.163201,view,prod_75,tablet,organic
user_51,8f361955-e76e-4505-9070-74901c2fa841,2025-05-29T15:43:35.187056,purchase,prod_98,mobile,social
user_121,3e07da0f-f637-44c8-9c9a-dc9f86a92ac3,2025-02-09T22:47:25.224036,remove_from_cart,prod_29,mobile,social
user_73,761673be-dd04-4f53-a369-1b98dc905c9d,2025-03-05T16:55:37.960548,view,prod_62,tablet,email
user_176,b520f519-d1bd-404b-b80c-82c78583fc3b,2025-02-13T03:15:35.515420,view,prod_53,tablet,ad
user_168,a5d4eb82-f6a8-4a44-be18-f392cc154568,2025-03-28T19:06:05.173173,purchase,prod_48,mobile,email
user_7,688000b3-a844-4fb1-b380-fd4a96ded459,2025-05-26T20:57:18.580150,view,prod_100,mobile,email
user_75,e56bf1b9-bc8a-4684-bb46-7c2a13245103,2025-05-21T13:20:47.746914,purchase,prod_91,desktop,social
user_19,bc10d89e-c7b8-4f2c-86e0-1498e83642ab,2025-06-22T09:15:40.633233,view,prod_86,desktop,organic
user_143,a90fe40e-25a2-45cc-9841-247bbc5dbf8f,2025-04-25T08:30:11.298141,purchase,prod_66,tablet,ad
user_70,156f184c-ea12-4e63-8c53-8a2022424006,2025-05-14T12:34:29.419148,purchase,prod_100,mobile,email
user_189,7d7e9a71-9e57-4cb1-a6bf-f3facf3c6d2b,2025-03-31T20:58:44.320601,purchase,prod_48,tablet,organic
user_56,393954c9-add9-43ce-8e48-2ca0620c63a5,2025-05-18T02:50:26.446720,purchase,prod_94,tablet,organic
user_138,e4e04549-1f06-4eb4-87c3-89c8ddf067f1,2025-02-15T22:45:00.963087,view,prod_59,mobile,ad
user_174,9d4de630-62dc-4ce5-a121-ecefa98715a0,2025-06-04T10:03:57.200372,purchase,prod_71,desktop,organic
user_80,25cdca04-235a-46ee-ba91-31c130476731,2025-05-22T05:39:59.567707,remove_from_cart,prod_57,tablet,email
user_109,dd386a0d-a1f3-4f77-9442-33955fab62df,2025-02-26T04:08:52.414800,view,prod_76,tablet,social
user_185,2f379c18-dbd0-4706-918b-c0ae52a84277,2025-05-25T16:33:12.407656,purchase,prod_3,mobile,organic
user_35,06a6f0cc-7349-44b7-9e02-3ac7a79ab713,2025-05-16T19:10:05.398489,view,prod_81,desktop,social
user_72,d27db52b-2263-4e63-87a2-960b1bda2c3f,2025-05-03T12:34:42.178317,view,prod_32,desktop,ad
user_92,df996ba0-0527-4826-b9ca-d05e4c8b8588,2025-02-18T22:39:26.887221,view,prod_8,mobile,ad
user_3,af17eced-b009-4c39-98ea-d3ffb0061fc6,2025-02-22T03:43:53.740072,view,prod_87,tablet,organic
user_66,80255e2e-36f1-4293-8d98-a328dfa722b1,2025-06-07T05:13:00.294608,purchase,prod_30,mobile,social
user_181,0093b0e8-82da-4db4-8ad6-981afdef1c42,2025-03-16T04:14:52.325199,view,prod_15,mobile,email
user_52,94c3638e-a264-46f6-8eca-fef23f9cf35b,2025-03-31T07:39:15.480085,remove_from_cart,prod_74,desktop,social
user_93,fe0d0c95-d6d3-4feb-91e9-a38403429fa1,2025-05-13T13:48:18.146869,view,prod_55,tablet,organic
user_181,eb20b724-189b-4844-8f6f-052e5b06a184,2025-02-06T11:44:58.739640,view,prod_38,tablet,social
user_182,0555b566-a039-4ecb-bcac-d7c07ff3e44a,2025-02-15T17:56:15.559260,remove_from_cart,prod_15,desktop,social
user_47,194690fd-ad04-47ae-a8e0-8b07648879a7,2025-03-04T04:29:08.117005,purchase,prod_30,tablet,ad
user_3,0b9bac67-c360-4f89-b3bc-14a75f7c17d1,2025-06-18T12:45:04.596462,remove_from_cart,prod_46,tablet,organic
user_193,72263bc9-bd8a-43a9-8554-12060b921d01,2025-03-29T22:02:07.038366,add_to_cart,prod_64,mobile,social
user_143,fe900ce1-d8e6-42c7-97b8-ed7b9c60902c,2025-02-03T16:20:35.150417,remove_from_cart,prod_26,mobile,organic
user_84,e4450895-1d87-4f63-89c4-4666b1fff9db,2025-03-21T06:05:00.615134,purchase,prod_78,mobile,email
user_34,9674f8ec-020c-449d-8014-9fabb2d8b201,2025-05-13T12:19:47.547571,remove_from_cart,prod_67,tablet,organic
user_50,1bb5c311-6010-49fb-b10e-04f157962f4d,2025-01-04T09:47:56.712609,view,prod_36,tablet,email
user_33,0fc01141-f1f3-4056-8405-bb4f775c2018,2025-06-16T01:24:09.257386,purchase,prod_90,tablet,organic
user_73,d63691c4-b971-4bf7-ae91-eacbd43501e7,2025-01-02T02:23:53.798083,add_to_cart,prod_78,tablet,organic
user_3,500c9429-5e1f-4fb6-8d03-3c3ec5c71f01,2025-05-22T17:04:15.926895,purchase,prod_31,desktop,social
user_2,e0434a81-c8cc-4e15-97cb-fd47bd1f145a,2025-03-04T23:12:43.626355,view,prod_78,desktop,social
user_132,75d2591b-a8f2-48dd-8663-75c3c7a51f12,2025-03-12T15:02:41.773608,add_to_cart,prod_40,tablet,email
user_16,cb3f55ca-4fd0-4c0d-93a4-51bef804425f,2025-02-01T06:19:56.884536,purchase,prod_74,mobile,email
user_182,509713bf-afe4-4f80-b1cf-83375ec3d42f,2025-03-23T09:47:20.232283,purchase,prod_73,mobile,ad
user_33,8205b8f1-6b5d-4557-80f2-1f51ae6cd72e,2025-06-26T02:53:05.361604,view,prod_46,desktop,social
user_9,eea82bc6-9b62-4ef7-b941-535ee6ceee12,2025-02-14T22:00:36.840743,remove_from_cart,prod_42,desktop,email
user_57,363ed37f-c882-4dde-b4eb-46d8ad0942db,2025-05-16T10:51:24.123412,remove_from_cart,prod_18,tablet,social
user_40,65929b71-7b08-4dca-bd73-9d22dd5d605d,2025-05-25T18:31:01.282994,add_to_cart,prod_100,tablet,organic
user_52,5ecb3a76-df8f-4ff0-a963-4462a87544a1,2025-01-01T22:21:00.567346,view,prod_36,tablet,ad
user_16,d9baa181-f768-444b-9cbc-d8e70e511158,2025-02-08T21:38:06.417742,view,prod_76,tablet,social
user_136,595e9bab-c778-4158-b801-5bc67e738df5,2025-04-08T05:15:37.774032,remove_from_cart,prod_50,tablet,social
user_87,6eb37396-fb1f-497c-aa4d-b6fe9a379e3f,2025-01-07T10:36:52.780466,remove_from_cart,prod_61,mobile,social
user_60,fc61d195-e1f0-484c-9436-35e3d9ae5250,2025-03-07T15:52:57.678610,add_to_cart,prod_40,mobile,social
user_164,27474d88-0c45-4226-88df-f42b17a88e9d,2025-04-17T12:38:47.242544,remove_from_cart,prod_3,tablet,email
user_3,c8ef68cf-c277-4b67-a022-b8d64abe796f,2025-02-15T06:36:05.721584,add_to_cart,prod_82,mobile,email
user_15,5e51c608-0452-4630-9414-4c45f54fd52e,2025-01-24T14:05:02.714301,purchase,prod_7,tablet,ad
user_102,474ced59-8b1e-43dd-bd12-0187046de394,2025-04-28T22:19:26.706721,add_to_cart,prod_31,tablet,organic
user_23,6f887471-7eff-4e5b-9692-e7a9bac42a60,2025-03-14T03:01:33.115603,add_to_cart,prod_65,desktop,organic
user_131,584798fc-697c-42c5-9b0c-ea9fde565d1b,2025-04-30T12:08:19.289503,add_to_cart,prod_95,mobile,ad
user_158,e2af2e76-82e6-44ec-819d-5d86437559ce,2025-05-25T20:00:53.246997,purchase,prod_64,mobile,organic
user_173,cdb224e2-e232-409b-8755-a98eeb2066d4,2025-04-26T14:14:43.892277,remove_from_cart,prod_77,desktop,email
user_17,57e9823f-1852-4d46-a569-f8efef398d72,2025-04-30T18:21:16.389512,add_to_cart,prod_93,mobile,social
user_114,fa67630c-473f-49f8-b91e-6df98abda562,2025-03-17T23:21:14.497891,remove_from_cart,prod_3,desktop,organic
user_186,6f85b30e-fe26-4bde-970b-9217a69ac583,2025-04-01T09:40:57.728812,add_to_cart,prod_93,mobile,social
user_58,42187eea-853a-492c-95eb-1453f51cf6d6,2025-03-08T20:57:15.633672,remove_from_cart,prod_35,tablet,social
user_110,0f1a87c4-e900-4dd3-99ac-c54a0ce1e3c3,2025-04-14T11:03:57.251994,add_to_cart,prod_15,desktop,email
user_185,6f725f88-b9c0-448f-a56b-e6262af7b785,2025-04-24T19:57:54.231065,remove_from_cart,prod_21,tablet,social
user_135,8645a0e4-1fe1-429a-b357-da40b0c44263,2025-02-23T19:38:43.237954,view,prod_62,tablet,organic
user_167,a8fa1cd4-adaf-4b09-84c2-8ed5503c6144,2025-05-26T18:03:55.191779,purchase,prod_83,mobile,email
user_78,4005405b-0d21-4bc4-a44c-528c22ec0db5,2025-06-03T12:34:24.336349,add_to_cart,prod_28,desktop,ad
user_186,c50712a7-9d19-4603-85d8-976923e53f13,2025-02-06T19:08:10.323011,purchase,prod_4,tablet,email
user_184,e0c327da-6fc1-4449-a592-9f47d792fa22,2025-06-16T02:38:52.491279,add_to_cart,prod_13,tablet,organic
user_143,e18b7b0e-2248-42bc-807b-bd0f98a49074,2025-03-14T03:56:30.703325,view,prod_79,desktop,email
user_44,3f662b3a-69fb-47fc-b457-5bbcc1e650cf,2025-06-08T04:38:55.948983,view,prod_51,mobile,organic
user_12,0e33d7a6-749f-453c-9853-8d3e49bd1827,2025-05-17T23:26:10.380696,purchase,prod_48,tablet,organic
user_8,5a16aa97-a6e3-48cd-bf2e-b6797790a586,2025-02-02T08:14:41.551712,add_to_cart,prod_39,mobile,email
user_80,85109c55-4d5d-4f81-a63f-641a95075d9c,2025-05-22T08:04:19.202807,remove_from_cart,prod_96,desktop,organic
user_41,1a5c2f48-648f-46d8-9481-b10e173e24a8,2025-01-16T01:57:22.463024,add_to_cart,prod_67,mobile,ad
user_162,59e19dec-229e-4a30-8763-b4b90782a6e8,2025-06-12T01:59:31.818913,remove_from_cart,prod_94,desktop,organic
user_46,686711fb-697d-4e5d-be03-32cd316a32f5,2025-01-06T23:13:26.885245,purchase,prod_58,mobile,ad
user_29,659b5bf3-9f94-40da-8bb6-a67a2fd2e620,2025-05-28T12:04:10.976027,purchase,prod_84,mobile,ad
user_16,bc7b0c7c-29f9-4331-8cb0-6698d57a9a92,2025-03-01T20:10:47.942771,view,prod_2,tablet,organic
user_133,91f1133e-1034-416e-8321-dd9b4f04c68c,2025-02-12T10:03:52.650607,remove_from_cart,prod_25,mobile,social
user_5,7c73694e-87ec-4bda-a007-97ab3f90408e,2025-06-01T05:13:15.160061,add_to_cart,prod_11,tablet,ad
user_30,19b35dc8-0b30-461c-a121-8379f521a2b1,2025-01-20T04:02:27.948126,view,prod_1,desktop,ad
user_117,b3cbb9e7-d172-47a7-8fcc-92ff5a115845,2025-02-06T17:44:58.172777,purchase,prod_48,desktop,email
user_178,ef3e9d64-8d1b-4272-959c-b200fd9a025d,2025-03-21T14:26:49.128054,view,prod_48,tablet,ad
user_5,b19ffd8f-e3a3-45f6-ac75-e0082c8feab2,2025-02-10T09:13:03.647211,add_to_cart,prod_10,mobile,ad
user_141,10351db0-b02e-443f-8b78-acc57b6db69b,2025-03-21T05:04:54.644335,add_to_cart,prod_81,desktop,ad
user_49,0ca5190c-f970-4327-b2b9-eb6821b3f970,2025-02-21T11:57:43.400949,purchase,prod_30,desktop,ad
user_89,eea35ad1-a8e1-4bdb-9640-7c8f862f7f57,2025-02-15T03:56:25.317884,view,prod_35,desktop,social
user_50,55642da5-4b27-43e7-b21b-768583a98012,2025-07-07T08:02:15.677092,remove_from_cart,prod_19,tablet,ad
user_14,a0a370f2-ca5c-46ba-a97f-791a0b6b9678,2025-04-13T18:04:41.010840,remove_from_cart,prod_53,desktop,organic
user_108,dfb759e8-a0b3-4504-acc3-fef6961bd056,2025-03-12T07:41:10.479446,remove_from_cart,prod_34,desktop,social
user_46,f00cdff6-2f85-4ba0-b34c-76cd553184fe,2025-05-03T01:29:13.600975,add_to_cart,prod_32,desktop,ad
user_82,784b02e6-8f88-4d21-900e-bd98fe4a1049,2025-07-04T00:55:18.136153,view,prod_76,desktop,organic
user_126,af8a341f-fcc3-489a-ae86-dcc01025a5b8,2025-05-30T17:34:36.493776,remove_from_cart,prod_81,tablet,organic
user_84,662177f8-ecc7-43e9-8e42-ae36dba0c21d,2025-01-17T00:24:36.330952,view,prod_6,tablet,social
user_34,756a8b3d-79eb-46bf-aee6-76868d8e293d,2025-05-06T20:47:45.802217,purchase,prod_13,mobile,social
user_71,26bc0884-9eb8-4201-8195-a434f749d13c,2025-04-27T14:33:52.168944,remove_from_cart,prod_86,desktop,organic
user_175,12eaef3a-105e-4b40-a064-11883c4e8920,2025-04-03T03:41:16.185282,view,prod_75,tablet,social
user_60,925b570e-8ea2-4fcf-b852-dd048b80dfa6,2025-06-19T19:42:41.945400,add_to_cart,prod_64,mobile,social
user_74,dcdee37d-dac3-485e-be0c-3d7bf8e05f06,2025-04-03T09:23:26.306811,purchase,prod_7,mobile,email
user_81,0e51f744-010f-44ad-9d00-359eca376b2d,2025-02-07T05:33:51.865000,purchase,prod_45,desktop,social
user_139,8647c8d6-fbbe-4b68-8721-180ae2299908,2025-03-19T15:28:11.220717,purchase,prod_45,mobile,email
user_98,8d926374-791f-4a53-a02d-de9edd200536,2025-02-22T12:23:54.266104,purchase,prod_85,tablet,social
user_91,4b96ee29-0e62-4425-acf5-6cf76cbdf81a,2025-05-08T09:13:33.497430,add_to_cart,prod_65,mobile,social
user_95,3b4e20e4-3a41-4657-a336-38c749a08aba,2025-06-01T14:03:29.879941,add_to_cart,prod_94,mobile,organic
user_178,0a28b5a1-ac10-4b04-a4ae-f4f05450ea15,2025-02-02T20:40:15.012369,remove_from_cart,prod_19,tablet,email
user_132,0eda4ca6-fed4-4eaa-9916-7d8e93717d3c,2025-07-01T13:47:53.692475,add_to_cart,prod_47,mobile,social
user_169,1ccb18ec-8b54-48d8-b718-29416a81cf9b,2025-06-06T15:13:11.528994,add_to_cart,prod_46,mobile,ad
user_187,24ed602d-feb2-45e9-95d7-7d8beba16c13,2025-02-20T08:34:36.906080,purchase,prod_29,mobile,social
user_60,542f85d3-4d12-4127-bb5a-ad72f7e1d93f,2025-04-27T09:26:06.180860,add_to_cart,prod_99,mobile,organic
user_113,8031ba62-538b-4cbe-bc28-919662d00de3,2025-02-06T09:43:14.700098,purchase,prod_84,desktop,organic
user_81,c975855e-e2df-48b2-8f5a-5168c368ce91,2025-01-05T16:21:09.962987,view,prod_100,desktop,organic
user_190,edd4ba01-a81f-490f-9a92-0cf6b05787ab,2025-02-26T16:44:46.544641,view,prod_61,tablet,email
user_84,b01bc617-5973-498b-890c-cd7f75f01dfb,2025-07-03T03:19:46.222910,view,prod_65,mobile,email
user_25,b8c2e232-0c77-4eb6-a682-2d40fa81fe08,2025-04-03T14:08:06.081845,view,prod_23,tablet,email
user_33,7a05a155-0636-40c4-abaf-ffe8fc1d20d8,2025-05-13T09:23:49.413255,view,prod_95,desktop,ad
user_19,7d656bcf-6876-4049-a142-dde60f115b58,2025-03-13T11:59:51.379095,view,prod_51,mobile,email
user_57,833ed3a1-3b2b-4a44-95d2-4cd1b6b1e322,2025-03-02T21:52:49.247986,view,prod_63,mobile,organic
user_15,dda51543-93f1-45eb-b838-5914025e4c3d,2025-03-06T21:07:04.336870,purchase,prod_99,desktop,email
user_41,7a907c98-e7ea-4a97-9973-f91acd68d1c4,2025-06-13T04:58:38.842342,purchase,prod_22,mobile,email
user_197,5152295c-46b1-44b8-abba-a63e98617d2c,2025-04-09T10:57:57.937727,purchase,prod_71,mobile,social
user_60,51dd7604-5849-41ec-8f4a-bac30ef81787,2025-04-01T19:54:11.210123,purchase,prod_33,desktop,email
user_109,a45db96a-8b14-4b4b-9af4-540b47013ac2,2025-01-31T12:37:09.126450,add_to_cart,prod_100,tablet,social
user_96,a147f661-2aee-4be5-bbac-8053c7801f8a,2025-03-01T01:04:53.452645,add_to_cart,prod_44,tablet,email
user_22,faa36198-bd8c-4ac8-99a0-28ea91fe85fd,2025-02-23T08:27:16.924479,remove_from_cart,prod_7,mobile,social
user_171,83766ad8-264e-408d-874a-f8d2090ecdd0,2025-02-20T14:43:58.621141,add_to_cart,prod_91,desktop,organic
user_160,b2f4f9b1-7bf4-49fa-a155-77c15637e248,2025-01-03T14:18:08.148065,purchase,prod_2,tablet,email
user_141,59d703dc-3425-4df4-91ab-a6cd59c733bb,2025-01-30T05:27:20.516849,purchase,prod_17,tablet,organic
user_166,ec07ddb5-abfd-428a-a93d-2868dbf92f4a,2025-03-01T12:11:30.350015,view,prod_65,mobile,email
user_26,e4c639c6-83ad-4715-80c7-c37e9fa4d722,2025-02-15T14:56:06.322823,view,prod_58,tablet,ad
user_133,589ddfc6-c7c7-4906-a290-7b69039ddd43,2025-03-01T22:15:50.633015,remove_from_cart,prod_30,desktop,ad
user_125,bbf8bb1b-6e0f-41b2-9926-3cdf350358a4,2025-04-16T09:34:05.662028,add_to_cart,prod_86,tablet,organic
user_177,247e1082-1e21-463c-88fb-3ca2703b95e1,2025-01-08T13:52:07.380404,purchase,prod_92,desktop,organic
user_97,86ae978f-3224-4958-9ee7-0ed5c536b839,2025-06-16T11:39:39.190500,add_to_cart,prod_97,desktop,ad
user_133,808bff7e-0a37-44f3-83ef-37a68b7decaf,2025-05-24T23:00:56.265937,remove_from_cart,prod_26,mobile,ad
user_71,cd04516c-2178-4dd8-be83-3b6a73669b8e,2025-02-26T09:06:01.978671,view,prod_35,tablet,social
user_176,c749ab4e-1e24-4d22-ae1d-8a31484f90ed,2025-06-02T05:18:16.238434,purchase,prod_63,mobile,email
user_18,5d56bb23-d62c-45f5-8a4d-90d2f1f010c0,2025-04-07T07:55:12.222760,view,prod_75,tablet,ad
user_95,aeaeede8-2e7c-41cb-91c0-f99fb6e0e90b,2025-06-08T18:30:31.457696,purchase,prod_71,mobile,organic
user_134,522c0a59-2480-4ad2-b7f6-44c09bd48c64,2025-02-11T17:02:44.637076,view,prod_28,mobile,organic
user_66,30285fd1-1135-4ee9-ba9d-9fe44c78e6dd,2025-04-25T09:52:04.142259,view,prod_25,mobile,ad
user_127,2a7bf22a-f9cc-4fdf-a77e-c3c019ac6ca0,2025-05-04T04:43:56.753589,remove_from_cart,prod_61,tablet,organic
user_42,37c38768-9c0d-4ebb-ad96-348a0b609cab,2025-04-24T13:58:05.713250,add_to_cart,prod_31,mobile,email
user_117,8e87fcd2-e3b7-437d-b7fc-b0cd4d3b7095,2025-02-20T21:09:15.233311,view,prod_54,desktop,social
user_180,41417a0c-cd73-4051-a0dc-89837501d079,2025-01-23T02:35:17.635648,purchase,prod_67,tablet,email
user_11,994aa0f4-cee0-43bb-ab9e-1e9b3013e958,2025-05-15T15:54:02.092528,add_to_cart,prod_97,desktop,social
user_26,1744ed9f-7bb6-4995-be8b-6ec7a23bcb72,2025-02-07T09:28:40.093948,add_to_cart,prod_51,mobile,social
user_149,1fc8c926-0d32-49e2-8b16-a66256a66498,2025-04-03T03:45:53.110756,view,prod_58,mobile,ad
user_194,284457e2-d8a7-42dd-9244-d47dcb6776b5,2025-05-28T02:57:04.385271,view,prod_34,desktop,organic
user_168,5dbc9467-81ec-4ba8-b99a-0aaa666e4e74,2025-02-27T20:07:52.943978,view,prod_59,mobile,social
user_56,85282434-bcd2-447f-872d-faab554e64aa,2025-05-03T18:03:56.997928,add_to_cart,prod_21,tablet,ad
user_118,5944270a-387f-40fa-9fc6-2709afab4c26,2025-04-10T08:28:29.501702,remove_from_cart,prod_56,desktop,organic
user_179,335dacec-5d8b-41e6-9dc8-f63aa549716a,2025-02-06T17:41:37.586199,view,prod_37,tablet,organic
user_148,aee87e8d-6041-457e-9746-120b04f5cd96,2025-07-02T01:25:15.517551,add_to_cart,prod_64,tablet,social
user_57,ac260535-2fd0-41ba-ad3e-dd35f9688f9e,2025-06-27T05:58:25.468740,add_to_cart,prod_19,tablet,organic
user_5,2b8a39b0-8a88-4412-86a9-2924b2deeb03,2025-04-10T11:54:04.248817,purchase,prod_85,mobile,email
user_14,2179ac0a-c2fb-4db8-862c-19c3831d0379,2025-03-11T10:22:40.842617,view,prod_78,mobile,organic
user_24,5ac01be7-890c-489d-88bf-6b23af44c5da,2025-01-20T14:06:18.102186,remove_from_cart,prod_74,desktop,email
user_68,a70781d2-2082-4aba-b7dd-15b0d44a10b8,2025-04-10T18:44:24.421467,purchase,prod_53,desktop,organic
user_180,e0298c00-8e24-4bf1-82d8-57b0a230a97b,2025-02-24T22:34:00.270509,view,prod_71,tablet,social
user_48,f00ea5a6-7eb6-4a93-a6c0-d133f059dd9f,2025-01-01T16:51:45.081050,purchase,prod_93,mobile,social
user_175,c9354260-a0ff-4ac8-8b53-88c3a929ff5c,2025-03-12T01:23:57.322783,view,prod_63,mobile,ad
user_60,af8967d1-a147-43cb-9dbe-823cb36629f6,2025-06-19T17:26:04.306352,purchase,prod_62,mobile,email
user_3,36bb34d9-0301-45d4-8a5a-0468b6f9c9ac,2025-06-26T13:06:29.686321,remove_from_cart,prod_72,desktop,email
user_119,97f0a785-97e7-4c41-883e-4f508e6096ea,2025-01-12T03:32:26.624790,purchase,prod_77,mobile,social
user_137,5e5ce522-6612-4e90-975a-5c20c051e970,2025-05-28T08:22:22.937812,purchase,prod_19,tablet,social
user_100,d71281c9-60e6-46bf-b092-62d558aa55e4,2025-04-27T10:20:32.637694,purchase,prod_75,tablet,social
user_83,843e230b-e741-4a74-bbce-13ba2e4ad617,2025-01-16T22:45:15.633698,view,prod_2,tablet,email
user_24,68a9ab7d-c29c-4095-9fdb-f609f61d8f25,2025-06-04T06:41:10.453547,view,prod_6,mobile,ad
user_132,c349cdc5-8a1a-4b83-a89a-92ce665bf057,2025-07-03T05:19:27.309230,remove_from_cart,prod_29,tablet,email
user_137,574ed7e8-0990-440e-9c78-3bd5315f0599,2025-02-20T01:21:47.582414,purchase,prod_41,tablet,social
user_1,5e7c366e-6b14-48a6-af7e-6d313e95fc0e,2025-02-12T22:58:58.235899,add_to_cart,prod_51,desktop,ad
user_116,bfccf01c-1013-457a-858a-4452747cf633,2025-03-12T05:33:03.919338,purchase,prod_5,desktop,organic
user_163,bdfee4d5-7100-4c6d-a266-9af6e790bb31,2025-03-07T00:08:24.268233,add_to_cart,prod_41,mobile,organic
user_140,cd5c4961-8d15-4df1-9949-a828aac36024,2025-01-19T00:25:23.667154,add_to_cart,prod_62,mobile,social
user_146,e682931d-d5ad-4dab-bab9-a2ceea661b95,2025-01-01T00:37:15.479929,purchase,prod_30,mobile,ad
user_10,1b3e8357-9fa3-4e40-8025-c2f07d0016ed,2025-05-25T05:16:41.374148,add_to_cart,prod_62,mobile,social
user_146,ca9bdb43-4903-499b-891d-dc4d8c1fc670,2025-01-02T07:34:42.874053,add_to_cart,prod_100,mobile,email
user_152,91c85c2e-f892-4078-b6f6-2c42cfe2ce7e,2025-03-21T06:56:25.373126,purchase,prod_27,desktop,email
user_129,c700f91b-3bd9-4054-a3da-eac65a23529e,2025-04-26T22:29:45.493201,view,prod_50,desktop,ad
user_79,6153467d-b104-4e7a-a3ef-5403100d24c4,2025-02-25T10:00:35.002245,purchase,prod_82,desktop,social
user_200,77af976a-3120-4c8e-988c-7170092d4fba,2025-03-03T23:11:17.498247,remove_from_cart,prod_52,tablet,social
user_99,ea42fc57-5ea0-4b74-b66b-fea66cd173c8,2025-03-27T01:04:59.966326,add_to_cart,prod_49,tablet,organic
user_144,9aafd7af-7ece-48e9-868a-b45bc05062df,2025-03-23T21:35:09.593937,remove_from_cart,prod_62,desktop,ad
user_143,1d049d0e-3d0f-48a3-941c-235b15e866b0,2025-03-04T22:06:00.566185,add_to_cart,prod_100,desktop,social
user_190,55262651-3094-4931-9565-4ec012c35bfe,2025-01-21T00:48:21.403066,view,prod_60,mobile,email
user_133,ace3754e-4700-4c9c-b11b-fc47749b5a2a,2025-02-21T19:49:15.047379,add_to_cart,prod_80,desktop,social
user_45,e9282d35-c186-4042-af49-62eded3f7f49,2025-05-18T10:35:13.760962,purchase,prod_54,mobile,social
user_118,064abd29-2073-4a48-bf5c-7269247715dc,2025-01-20T17:03:34.034605,add_to_cart,prod_5,desktop,email
user_52,1bfbc0ad-7b36-4de7-8b54-5e5e4e8235e5,2025-05-02T12:59:08.506284,remove_from_cart,prod_9,mobile,email
user_199,8b889b2e-f9fd-480a-9e1f-c4c38b110a46,2025-05-13T05:08:22.424514,purchase,prod_34,desktop,social
user_112,01030c2f-91b7-4c1c-9f68-1ef851595f35,2025-06-18T01:47:05.015702,remove_from_cart,prod_98,mobile,email
user_135,3d5f7567-e162-42e0-84c1-6cee605a3baa,2025-06-08T05:29:04.846483,view,prod_36,tablet,organic
user_155,79db6c3e-d143-468d-a221-6db074675db5,2025-05-20T20:03:54.338873,remove_from_cart,prod_95,tablet,organic
user_112,2122321d-a87e-4d9e-b84a-0a1526b03d00,2025-05-27T07:39:23.636591,remove_from_cart,prod_20,mobile,organic
user_13,b9f7f5aa-0e2f-4243-a1ba-c986f1c073bd,2025-05-13T09:38:51.941026,remove_from_cart,prod_81,mobile,email
user_17,8359a60f-f20c-4055-b77e-b051bfbaf871,2025-02-20T19:31:04.655560,purchase,prod_84,tablet,email
user_44,67c485e3-4593-47ce-aa0e-aaaebce82dc6,2025-02-19T15:41:08.948475,view,prod_92,desktop,email
user_141,8f459867-122e-4d09-8c29-0a38558d307b,2025-02-12T21:50:48.591321,view,prod_85,mobile,ad
user_73,7d5242c3-a05a-41f6-8c93-60e3b89639f2,2025-02-28T04:52:26.678526,view,prod_83,desktop,email
user_5,c283b28e-406c-4e6b-b93b-745a8c3f9fcb,2025-07-03T04:19:53.559994,remove_from_cart,prod_63,tablet,organic
user_33,3c0a5238-f700-4537-aa6a-e95e52bb3687,2025-03-23T16:59:30.527310,purchase,prod_67,tablet,organic
user_132,80b232a4-0e5e-4706-804a-8099ccc238a8,2025-02-05T11:30:20.366987,purchase,prod_30,mobile,organic
user_154,456390b0-2aeb-4c43-8243-b62b9c754052,2025-06-20T03:38:41.238056,purchase,prod_69,desktop,ad
user_68,03e38f00-ced0-40b4-8071-7daf73948a7d,2025-06-05T09:35:26.139892,remove_from_cart,prod_70,tablet,social
user_16,46c57e25-4e6f-486e-8ac4-7f14763909dc,2025-06-27T11:02:08.259666,view,prod_3,desktop,organic
user_150,16b331b5-8093-4540-be9b-092ec1d72ffe,2025-05-20T23:20:03.793919,remove_from_cart,prod_49,tablet,ad
user_36,6c3460f6-0767-4194-9cb8-d851b8767ddb,2025-06-06T09:44:48.661995,purchase,prod_42,mobile,social
user_102,87b95c18-4361-4c4d-a050-012a9b41b7c1,2025-03-27T20:08:20.366113,remove_from_cart,prod_24,desktop,ad
user_186,ac2424c3-b726-467e-a4f0-cbb58a34092d,2025-03-24T22:58:05.641529,add_to_cart,prod_44,desktop,ad
user_183,b13f5c05-0acd-41c4-b8a7-22b57b319c19,2025-06-03T20:06:47.462679,view,prod_1,mobile,social
user_163,8fb5f159-0b8e-42e9-ac87-64eb431060d9,2025-05-19T21:16:12.864207,view,prod_54,mobile,email
